pattern_id,pattern_name,pattern_version,description,hypothesis,detection_rule_plaintext,entry_rule_plaintext,exit_rule_plaintext,stop_rule_plaintext,take_profit_rule_plaintext,time_stop_rule_plaintext,timeframe,asset_class,universe,session_filter,min_volume_filter,min_price_filter,uses_fundamental_data,uses_news_data,uses_options_data,uses_future_data,known_risks,status,created_at,first_seen,last_seen
PATTERN_000056,DISCOVERED_SHORT_W20_C09_68B8F037,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=9.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 9 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 17.34R > 12.00R; profit factor insuficiente: 1.11 < 1.80; expectancy insuficiente: 0.05R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T08:24:05.310368+00:00,2021-12-09T00:00:00+00:00,2025-01-30T00:00:00+00:00
PATTERN_000360,DISCOVERED_SHORT_W20_C04_822065EC,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=4.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 4 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 4 < 8; drawdown excesivo: 18.91R > 12.00R; profit factor insuficiente: 1.19 < 1.80; expectancy insuficiente: 0.10R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T16:32:39.460929+00:00,2022-05-24T00:00:00+00:00,2026-03-24T00:00:00+00:00
PATTERN_000408,DISCOVERED_SHORT_W20_C02_24519BF6,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=2.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 2 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 38.61R > 12.00R; profit factor insuficiente: 1.03 < 1.80; expectancy insuficiente: 0.02R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T17:06:38.758000+00:00,2023-06-22T00:00:00+00:00,2025-12-16T00:00:00+00:00
PATTERN_000280,DISCOVERED_SHORT_W50_C11_8AF5E99B,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=50, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=50. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 70 < 100; no demuestra edge positivo en 2.5R; profit factor insuficiente: 1.06 < 1.80; expectancy insuficiente: 0.03R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:37:27.174921+00:00,2021-08-24T00:00:00+00:00,2022-05-04T00:00:00+00:00
PATTERN_000138,DISCOVERED_SHORT_W20_C06_B3928F55,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=6.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 6 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 93 < 100; poca diversidad de símbolos: 4 < 8; drawdown excesivo: 14.01R > 12.00R; profit factor insuficiente: 1.08 < 1.80; expectancy insuficiente: 0.04R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:18:42.477585+00:00,2021-07-02T00:00:00+00:00,2025-05-08T00:00:00+00:00
PATTERN_000255,DISCOVERED_LONG_W20_C03_1A21ED70,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=3.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 3 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 47.62R > 12.00R; profit factor insuficiente: 1.17 < 1.80; expectancy insuficiente: 0.10R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:31:06.788383+00:00,2021-09-01T00:00:00+00:00,2025-12-24T00:00:00+00:00
PATTERN_000123,DISCOVERED_SHORT_W20_C06_A39911C9,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=6.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 6 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 82.79R > 12.00R; profit factor insuficiente: 1.00 < 1.80; expectancy insuficiente: 0.00R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:11:32.272582+00:00,2021-07-26T00:00:00+00:00,2025-07-28T00:00:00+00:00
PATTERN_000026,DISCOVERED_LONG_W20_C07_7C33238D,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=7.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 7 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"R:R estimado insuficiente: 0.96 < 3.00; profit factor insuficiente: 1.07 < 1.80; expectancy insuficiente: 0.05R < 0.25R; out-of-sample profit factor demasiado débil; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-06T17:46:07.129798+00:00,2021-08-03T00:00:00+00:00,2025-04-22T00:00:00+00:00
PATTERN_000033,DISCOVERED_LONG_W20_C09_7B958B18,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=9.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 9 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 21.95R > 12.00R; profit factor insuficiente: 1.12 < 1.80; expectancy insuficiente: 0.07R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-06T17:46:07.213643+00:00,2021-07-02T00:00:00+00:00,2026-02-12T00:00:00+00:00
PATTERN_000444,DISCOVERED_SHORT_W20_C10_9D79BB47,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=10.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 10 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 35 < 100; poca diversidad de símbolos: 2 < 8; estabilidad insuficiente: 0.43 < 0.45; profit factor insuficiente: 1.32 < 1.80; expectancy insuficiente: 0.14R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T19:58:30.239245+00:00,2021-12-22T00:00:00+00:00,2026-03-24T00:00:00+00:00
PATTERN_000154,DISCOVERED_SHORT_W20_C01_5843D858,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=1.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 1 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 18.39R > 12.00R; profit factor insuficiente: 1.10 < 1.80; expectancy insuficiente: 0.05R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:40:01.300452+00:00,2021-12-17T00:00:00+00:00,2024-06-18T00:00:00+00:00
PATTERN_000464,DISCOVERED_SHORT_W50_C01_3BCBF807,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=50, cluster_id=1.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 1 for window_size=50. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 65 < 100; poca diversidad de símbolos: 3 < 8; estabilidad insuficiente: 0.39 < 0.45; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.11R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T21:16:31.201854+00:00,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00
PATTERN_000361,DISCOVERED_LONG_W20_C03_6426D379,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=3.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 3 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 4 < 8; sin expectancy positiva en ningún R:R evaluado; profit factor débil en todos los R:R; drawdown excesivo: 18.15R > 12.00R; no demuestra edge positivo en 2.5R; profit factor insuficiente: 0.93 < 1.80; expectancy insuficiente: -0.04R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T16:32:39.477458+00:00,2021-10-01T00:00:00+00:00,2025-12-24T00:00:00+00:00
PATTERN_000309,DISCOVERED_LONG_W20_C10_FD5474ED,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=10.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 10 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 4.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 88 < 100; poca diversidad de símbolos: 3 < 8; drawdown excesivo: 13.01R > 12.00R; profit factor insuficiente: 1.18 < 1.80; expectancy insuficiente: 0.11R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T14:12:38.426117+00:00,2022-07-18T00:00:00+00:00,2026-04-15T00:00:00+00:00
PATTERN_000124,DISCOVERED_SHORT_W20_C00_917DD4A9,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=0.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 0 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 26.23R > 12.00R; no demuestra edge positivo en 2.5R; profit factor insuficiente: 1.07 < 1.80; expectancy insuficiente: 0.03R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:11:32.292655+00:00,2021-12-22T00:00:00+00:00,2026-01-22T00:00:00+00:00
PATTERN_000042,DISCOVERED_LONG_W20_C02_A50ABC34,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=2.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 2 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 35.09R > 12.00R; profit factor insuficiente: 1.06 < 1.80; expectancy insuficiente: 0.04R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-06T19:09:41.607641+00:00,2021-08-11T00:00:00+00:00,2024-01-26T00:00:00+00:00
PATTERN_000384,DISCOVERED_SHORT_W50_C11_4E8DFE2B,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=50, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=50. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 16.78R > 12.00R; no demuestra edge positivo en 2.5R; profit factor insuficiente: 1.08 < 1.80; expectancy insuficiente: 0.05R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T16:53:39.915013+00:00,2021-08-24T00:00:00+00:00,2022-01-24T00:00:00+00:00
PATTERN_000362,DISCOVERED_SHORT_W50_C02_795CE9CB,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=50, cluster_id=2.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 2 for window_size=50. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 78 < 100; poca diversidad de símbolos: 3 < 8; no demuestra edge positivo en 2.5R; profit factor insuficiente: 1.14 < 1.80; expectancy insuficiente: 0.07R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T16:32:39.494116+00:00,2021-08-27T00:00:00+00:00,2022-12-13T00:00:00+00:00
PATTERN_000139,DISCOVERED_SHORT_W20_C11_E894374F,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 51 < 100; poca diversidad de símbolos: 2 < 8; drawdown excesivo: 17.80R > 12.00R; profit factor insuficiente: 1.24 < 1.80; expectancy insuficiente: 0.13R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:18:42.495427+00:00,2022-02-04T00:00:00+00:00,2023-04-04T00:00:00+00:00
